68,19,1384,1512
68,20,623,684
68,21,989,1066
68,22,685,670
68,23,762,793
68,24,328,346
68,25,114,97
68,26,1243,1351
68,27,779,858
68,28,1574,1792
68,29,1222,1284
68,30,867,951
68,31,917,952
68,32,1024,1081
68,33,599,635
68,34,997,1113
68,35,381,404
68,36,793,803
68,37,1768,2014
68,38,624,658
68,39,1030,1117
68,40,602,639
68,41,861,989
68,42,521,549
68,43,1042,1110
68,44,1139,1211
68,45,1121,1154
68,46,600,649
68,47,1809,2067
68,48,749,808
68,49,653,697
68,50,501,554
68,51,1091,1230
68,52,889,957
68,53,1549,1828
68,54,271,296
68,55,1068,1190
68,56,1762,2054
68,57,578,631
68,58,810,885
68,59,751,778
68,60,488,551
68,61,1038,1213
68,62,479,527
68,63,1801,2084
68,64,1270,1457
68,65,512,560
68,66,717,849
68,67,1566,1811
68,68,0,0
68,69,505,557
68,70,864,1001
68,71,220,248
68,72,1343,1595
68,73,732,825
68,74,1133,1317
69,1,682,747
69,3,1687,1932
69,4,877,975
69,5,2028,2308
69,6,1259,1447
69,7,496,534
69,8,385,417
69,9,816,909
69,10,611,637
69,12,1679,1917
69,13,472,503
69,14,235,254
69,15,776,869
69,16,1108,1225
69,17,430,432
69,18,957,1052
69,19,891,963
69,20,268,261
69,21,495,517
69,22,673,664
69,23,885,923
69,24,633,675
69,25,608,653
69,26,1499,1673
69,27,1121,1263
69,28,1947,2211
69,29,728,736
69,30,399,436
69,31,1406,1500
69,32,530,533
69,33,542,567
69,34,1175,1330
69,35,160,167
69,36,1282,1351
69,37,2110,2419
69,38,222,211
69,39,563,628
69,40,559,591
69,41,1136,1290
69,42,528,562
69,43,1536,1666
69,44,1521,1660
69,45,628,605
69,46,417,437
69,47,2104,2419
69,48,336,362
69,49,353,346
69,50,620,678
69,51,1433,1635
69,52,439,466
69,53,1995,2344
69,54,306,344
69,55,575,642
69,56,2104,2459
69,57,1028,1182
69,58,393,431
69,59,1166,1298
69,60,617,707
69,61,1066,1240
69,62,151,167
69,63,2057,2406
69,64,1764,2013
69,65,679,751
69,66,1139,1332
69,67,2046,2404
69,68,502,557
69,69,0,0
69,70,913,1056
69,71,708,796
69,72,1762,2073
69,73,511,571
69,74,1475,1722
70,1,473,546
70,3,1822,2078
70,4,952,1076
70,5,2242,2580
70,6,1696,1971
70,7,1085,1209
70,8,847,979
70,9,348,407
70,10,499,551
70,12,2193,2515
70,13,1157,1324
70,14,874,994
70,15,1387,1610
70,16,1475,1680
70,17,655,732
70,18,758,865
70,19,1460,1622
70,20,839,941
70,21,1135,1255
70,22,1435,1554
70,23,1575,1751
70,24,656,748
70,25,905,979
70,26,2099,2354
70,27,1635,1861
70,28,2262,2587
70,29,1338,1456
70,30,1009,1140
70,31,1594,1750
70,32,1210,1367
70,33,572,632
70,34,1853,2116
70,35,883,1021
70,36,1507,1633
70,37,2624,3017
70,38,853,971
70,39,1103,1255
70,40,525,588
70,41,1717,1992
70,42,580,631
70,43,1449,1675
70,44,1995,2214
70,45,1265,1429
70,46,615,679
70,47,2665,3069
70,48,743,868
70,49,827,873
70,50,1314,1512
70,51,1947,2232
70,52,960,1094
70,53,2094,2520
70,54,1003,1166
70,55,1144,1301
70,56,2420,2899
70,57,948,1098
70,58,869,1000
70,59,820,975
70,60,381,451
70,61,198,232
70,62,1004,1170
70,63,2657,3087
70,64,1783,2146
70,65,1370,1579
70,66,1573,1852
70,67,2022,2441
70,68,862,1004
70,69,907,1053
70,70,0,0
70,71,1076,1251
70,72,1995,2313
70,73,519,617
70,74,1989,2320
71,1,728,826
71,3,1041,1126
71,4,321,340
71,5,1396,1583
71,6,626,722
71,7,1190,1299
71,8,1007,1112
71,9,844,943
71,10,737,801
71,12,1124,1265
71,13,388,424
71,14,511,562
71,15,318,361
71,16,406,431
71,17,700,764
71,18,568,608
71,19,1589,1752
71,20,835,932
71,21,1193,1306
71,22,772,806
71,23,655,701
71,24,526,579
71,25,312,330
71,26,1029,1104
71,27,565,611
71,28,1360,1545
71,29,1427,1525
71,30,1071,1191
71,31,705,709
71,32,1228,1322
71,33,811,883
71,34,783,866
71,35,586,645
71,36,582,560
71,37,1554,1767
71,38,829,898
71,39,1234,1358
71,40,814,887
71,41,647,742
71,42,734,796
71,43,905,965
71,44,926,964
71,45,1326,1394
71,46,813,897
71,47,1595,1820
71,48,954,1048
71,49,865,945
71,50,553,616
71,51,877,983
71,52,1094,1197
71,53,1363,1620
71,54,462,510
71,55,1273,1431
71,56,1548,1807
71,57,469,555
71,58,1014,1125
71,59,670,744
71,60,700,799
71,61,1250,1461
71,62,673,762
71,63,1587,1837
71,64,1118,1207
71,65,377,437
71,66,504,602
71,67,1414,1679
71,68,218,248
71,69,709,797
71,70,1077,1249
71,71,0,0
71,72,1130,1349
71,73,944,1073
71,74,919,1070
72,1,1628,1892
72,3,273,274
72,4,1180,1367
72,5,275,244
72,6,606,670
72,7,2255,2606
72,8,2127,2458
72,9,1694,1939
72,10,1761,2030
72,12,611,711
72,13,1405,1644
72,14,1631,1909
72,15,1230,1458
72,16,857,951
72,17,1820,2110
72,18,1265,1465
72,19,2650,3034
72,20,1956,2278
72,21,2254,2589
72,22,1789,2025
72,23,1672,1920
72,24,1458,1695
72,25,1398,1593
72,26,908,970
72,27,787,887
72,28,272,276
72,29,2442,2788
72,30,2145,2496
72,31,659,722
72,32,2249,2576
72,33,1844,2119
72,34,1061,1178
72,35,1707,1991
72,36,834,901
72,37,944,940
72,38,1950,2245
72,39,2316,2681
72,40,1840,2116
72,41,912,1011
72,42,1767,2032
72,43,789,827
72,44,566,557
72,45,2316,2678
72,46,1846,2133
72,47,1002,1074
72,48,2074,2395
72,49,1985,2291
72,50,1570,1836
72,51,683,760
72,52,2185,2526
72,53,239,272
72,54,1480,1746
72,55,2334,2713
72,56,508,567
72,57,1049,1215
72,58,2135,2472
72,59,1246,1466
72,60,1679,1959
72,61,2168,2527
72,62,1705,2011
72,63,1009,1124
72,64,280,293
72,65,1394,1656
72,66,639,747
72,67,290,332
72,68,1339,1594
72,69,1766,2075
72,70,1995,2315
72,71,1126,1347
72,72,0,0
72,73,1998,2329
72,74,346,418
73,1,459,504
73,3,1822,2093
73,4,900,996
73,5,2242,2595
73,6,1563,1793
73,7,601,606
73,8,363,376
73,9,614,672
73,10,361,369
73,12,2061,2336
73,13,908,972
